ProteinID	ReplicateA	ReplicateB	ReplicateC	ReplicateD
AKU26380.1	0.000136214947229512	0.000154369266224885	0.000170555719449049	0.000201412825558351
AKU26381.1	2.73404336660601e-05	2.16742642593773e-05	1.28318474713347e-05	3.33627322669561e-05
AKU26382.1	0.000142358373043263	0.000140453752809806	0.000143750267225831	0.000136193585776119
AKU26383.1	0.000271382195814913	0.000278090570831185	0.00033465470591116	0.000268256644435711
AKU26384.1	0.000219237408911847	0.000231677232066557	0.000233258658395748	0.000233562210171422
AKU26385.1	2.33442019690134e-05	3.91605674885603e-05	4.18868596893731e-05	4.02271167691926e-05
AKU26386.1	0.000425442729447673	0.000384912346498137	0.000438482703470245	0.00047159852796535
AKU26387.1	0.000613034470616779	0.000706161094856638	0.00127557633519452	0.000306269847559756
AKU26388.1	0.000140628802805138	5.01726508004814e-05	0.000128879071358612	0.000114151007483429
AKU26391.1	0.000919071627590333	0.000734631186681879	0.000388398296755384	0.000897233323136037
AKU26392.1	0.000508155521442359	0.00045047369557302	0.000397882885156945	0.000477887163626731
AKU26393.1	6.80876807421392e-05	5.77482872043197e-05	7.69482093343607e-05	9.38427984160843e-05
AKU26395.1	0.000172429750119351	0.000158671552482798	0.000235280109411765	0.00019528482288453
AKU26396.1	3.20639529942203e-05	6.35609985094086e-05	3.81634601572125e-05	3.11353390826648e-05
AKU26397.1	6.87918177360423e-05	4.62672621170837e-05	0.000213541255639769	4.40839575487997e-05
AKU26398.1	9.80280461906549e-06	2.07957309824666e-05	1.2415606488122e-05	1.19113204408222e-05
AKU26399.1	9.04331165092994e-05	0.000157728340646482	0.000231260437641907	0.000154828835852525
AKU26400.1	0.00108765164712906	0.00143576717989202	0.0034304485714392	0.000993379508410062
AKU26401.1	0.000360906997324094	0.000358943089958538	0.000336860633872371	0.000425264623580187
AKU26402.1	9.57405860330709e-05	0.000171053758102758	8.06749634265109e-05	0.000124260446784521
AKU26404.1	0.00139537594230361	0.00136566340330448	0.00185541227432383	0.0013060232198937
AKU26405.1	0.00121771611826917	0.00123226148650751	0.00137224579646552	0.00207126563717385
AKU26406.1	0.000456309373136099	0.00068091581036212	0.000573207276585805	0.000560533705981982
AKU26407.1	0.00718817958197428	0.0052960486083861	0.00197769916397644	0.00411198058276523
AKU26408.1	0.000521590725580968	0.000567037292778932	0.000635189680616456	0.000440860400690254
AKU26409.1	9.47009241624659e-05	0.000161122358795006	0.000149917293371242	0.000145139724035765
AKU26410.1	0.00017459310500003	0.000166344764902546	0.000141045821204392	0.000200806495929363
AKU26411.1	0.000159096222592055	0.000125479346731909	8.49592171654097e-05	0.000109036573385744
AKU26412.1	0.00119073136859983	0.00117623675699243	0.00112641527428625	0.000936703991315098
AKU26413.1	3.31878973861932e-05	4.57784890955513e-05	8.24324377083906e-05	4.38416491855286e-05
AKU26414.1	1.11553829311069e-05	1.93055868043937e-05	1.66372137391559e-05	1.58716943505406e-05
AKU26415.1	0.00049291795973118	0.000573650702254064	0.000542882694000907	0.000915300448128455
AKU26419.1	4.0047877561093e-05	3.67550484751209e-05	4.53599834754031e-05	4.26349374441054e-05
AKU26422.1	1.51874822226248e-05	2.12608383759116e-05	NaN	2.86215882064362e-05
AKU26424.1	0.000122607732422355	0.000128438013928463	0.000182875027936177	0.000185702707030219
AKU26425.1	0.000142490641198262	0.000134594059842821	8.579550013122e-05	0.000167585193098572
AKU26430.1	3.29896936969224e-05	4.11675391368012e-05	7.87451647860691e-05	0.000153548414628584
AKU26431.1	0.000227059722901278	0.000289295026644733	0.000214080878353	0.000339248892694708
AKU26432.1	0.000261454073208531	0.000296073386834136	0.000313294277012111	0.000403669035705143
AKU26434.1	1.90810105378584e-05	3.27944313817174e-05	3.73658353032001e-05	3.11931306042559e-05
AKU26439.1	0.00601080586413903	0.0044091060841857	0.00195694127078357	0.00300734599474648
AKU26442.1	0.0001712229569205	0.000261854422373659	0.000142533589508532	0.000147067736812002
AKU26443.1	5.07408149160828e-05	1.15043652921134e-05	7.70599177390081e-05	6.87523658637549e-06
AKU26446.1	0.00122643900163143	0.00132943377070565	0.00352615754715386	0.00126820044939552
AKU26447.1	0.000550372475181046	0.000303550381945483	0.000239541788961636	0.000285203701513363
AKU26449.1	5.28549180721674e-05	6.62828154278094e-05	5.79426670092572e-05	5.14233416415438e-05
AKU26450.1	0.000142490641198262	0.000134594059842821	8.579550013122e-05	0.000167585193098572
AKU26451.1	0.000358630795328841	5.94994192551797e-05	0.000602646035645622	0.000178924562861154
AKU26453.1	3.85931725791321e-05	1.395830061418e-05	4.96785298035102e-05	3.57896934564393e-05
AKU26455.1	0.000269844245751916	0.000370009345360653	0.000347740157103978	0.000313110043539958
AKU26457.1	0.000383623969701977	0.000405789992642096	0.000316322607268305	0.000346292895336945
AKU26460.1	0.000616062770147787	0.000527118646961598	0.000542940433603194	0.000710834223757625
AKU26461.1	3.773380951174e-06	3.36447586459343e-05	1.52247744909429e-05	9.96616965872763e-05
AKU26462.1	2.55417926371501e-05	5.12241994802396e-05	2.53453478327182e-05	4.65347173679254e-05
AKU26463.1	0.000174303932088602	0.000147357921551528	6.94062063189054e-05	8.96859431337198e-05
AKU26464.1	3.81755366107605e-05	4.04481648626836e-05	5.22291923863159e-05	3.32317902249479e-05
AKU26466.1	7.88055753144291e-05	0.000116919968381289	0.00021063492719699	0.000179087098599386
AKU26468.1	0.00029738880335766	0.000344145222951553	0.000243447311066649	0.00032656081832586
AKU26469.1	0.000990780635421261	0.000318247364351869	8.35231177257611e-05	9.50511599870328e-05
AKU26470.1	0.000701901572046568	0.000605057351093545	0.000597200311243462	0.000524969512904531
AKU26471.1	0.00170332483919921	0.000525166048191166	0.000183873712487044	0.000290730286637018
AKU26472.1	2.39916803718508e-05	1.30716947481924e-05	1.65887998975156e-05	1.17343866448193e-05
AKU26474.1	6.95981400827439e-05	5.21566547515906e-05	8.91982029418255e-06	4.06814757827159e-06
AKU26479.1	0.000127900475050143	6.25400792052644e-05	7.4537420544024e-05	2.2761979694428e-05
AKU26481.1	6.66114132631679e-05	9.29074921315982e-05	9.19691383742946e-05	NaN
AKU26482.1	4.61996853955236e-05	3.05162862523885e-05	1.80691400769984e-05	6.58820406751362e-05
AKU26483.1	0.000156545072356813	0.000126106548958644	0.000275792752114148	0.000336739432007585
AKU26487.1	0.000127304905082227	0.000103195891912907	9.36676788787537e-05	0.000111747307738263
AKU26488.1	0.000250316807351897	0.000332472991170132	0.000684929088881995	0.000269455459416308
AKU26493.1	0.000566201355845657	0.000365822244378476	0.000143313981365131	0.000622734663173743
AKU26495.1	5.28549180721674e-05	6.62828154278094e-05	5.79426670092572e-05	5.14233416415438e-05
AKU26496.1	2.40502849396862e-05	2.62997697782113e-05	2.54215395031832e-05	2.35504772616182e-05
AKU26497.1	0.000553302564587129	0.00140257334202518	0.00104393112478536	0.00196520243150133
AKU26498.1	1.77811305451133e-05	2.42949781236442e-05	4.90219701043401e-05	2.97852249157859e-05
AKU26499.1	3.8435606257516e-05	3.9268975359904e-05	4.76305241576467e-05	3.5383874683327e-05
AKU26502.1	0.000904454851186381	0.000929851222296177	0.00377908687431203	0.000460183939674593
AKU26504.1	0.000112704195502819	0.000102582497180937	0.000100893401004457	0.000162888866590119
AKU26505.1	1.13485422681295e-05	1.48524221237035e-05	2.89308107248619e-05	6.32037419216112e-06
AKU26506.1	9.11794541047566e-06	1.57993999338152e-05	NaN	1.93126988377604e-05
AKU26508.1	1.86885041351074e-05	5.74554295454418e-05	5.05021960304986e-05	4.86217582974567e-05
AKU26513.1	0.000234541370018371	0.000142563639746437	0.000117604205071409	0.000114738921433572
AKU26514.1	3.31153282920065e-05	3.48934304962413e-05	5.86135841968095e-05	2.20126362270225e-05
